StationId,Datetime,PM2.5,PM10,NO2,NOx,CO,O3,Temperature,Humidity,Rainfall,Pressure,WindSpeed,WindDirection,CloudCover,Hour,DayOfWeek,Month
MH008,2019-10-04 20:00:00,19.64,60.76,6.9,8.87,0.42,19.45,26.5,91,0.2,1010.5,3.8,73,26,20,4,10
MH008,2019-10-04 21:00:00,24.13,56.94,15.12,17.83,0.47,14.71,26.1,95,0.0,1010.7,5.8,97,24,21,4,10
MH008,2019-10-04 22:00:00,24.62,54.66,23.79,27.41,0.46,9.3,25.7,96,0.0,1010.5,4.0,85,15,22,4,10
MH008,2019-10-04 23:00:00,23.66,36.09,23.77,30.41,0.64,3.34,25.3,96,0.0,1010.3,3.2,90,14,23,4,10
MH008,2019-10-05 00:00:00,34.88,68.87,18.98,32.16,0.71,3.05,24.8,97,0.0,1009.8,4.4,81,14,0,5,10
MH008,2019-10-05 01:00:00,34.89,98.57,10.76,45.86,0.77,2.78,25.9,93,0.0,1009.2,1.9,112,16,1,5,10
MH008,2019-10-05 02:00:00,40.0,90.83,22.81,43.37,0.78,2.73,26.0,93,0.0,1008.9,1.3,236,22,2,5,10
MH008,2019-10-05 03:00:00,35.3,73.72,17.31,66.77,0.81,2.29,24.7,97,0.0,1008.9,4.8,347,33,3,5,10
MH008,2019-10-05 04:00:00,50.62,98.02,19.68,75.85,0.83,2.39,25.3,97,0.0,1008.9,5.3,28,31,4,5,10
MH008,2019-10-05 05:00:00,48.25,83.18,14.62,57.97,0.8,2.0,25.6,97,0.0,1009.3,6.9,43,19,5,5,10
MH008,2019-10-05 06:00:00,48.38,84.66,14.3,53.27,0.78,1.68,25.1,97,0.0,1009.7,4.6,39,11,6,5,10
MH008,2019-10-05 07:00:00,38.5,65.22,10.67,63.85,0.85,2.13,25.7,94,0.0,1010.1,6.9,47,12,7,5,10
MH008,2019-10-05 08:00:00,47.98,83.28,15.56,56.21,0.79,2.81,26.6,89,0.0,1010.5,7.1,49,10,8,5,10
MH008,2019-10-05 09:00:00,40.0,71.02,14.13,47.45,0.73,6.3,27.8,85,0.0,1011.0,6.9,47,5,9,5,10
MH008,2019-10-05 10:00:00,33.64,56.49,18.55,49.11,0.68,10.31,29.0,80,0.0,1010.8,6.2,36,14,10,5,10
MH008,2019-10-05 11:00:00,38.75,65.52,29.13,45.14,0.61,24.79,30.0,78,0.0,1010.0,4.1,345,6,11,5,10
MH008,2019-10-05 12:00:00,44.25,77.82,25.32,33.41,0.59,34.65,30.3,80,0.1,1008.9,8.5,298,30,12,5,10
MH008,2019-10-05 13:00:00,44.72,95.03,8.56,11.59,0.51,28.13,29.0,82,2.6,1007.8,11.9,299,48,13,5,10
MH008,2019-10-05 14:00:00,36.38,152.05,5.76,7.75,0.42,31.46,29.1,82,0.0,1006.9,12.2,317,15,14,5,10
MH008,2019-10-05 15:00:00,38.62,75.19,3.8,5.49,0.39,27.46,29.2,80,0.0,1006.2,14.0,314,19,15,5,10
MH008,2019-10-05 16:00:00,35.38,68.75,3.56,4.94,0.36,29.08,28.8,81,0.0,1006.3,13.3,319,74,16,5,10
MH008,2019-10-05 17:00:00,31.26,64.69,2.96,5.21,0.4,34.16,28.8,81,0.3,1007.0,12.4,330,89,17,5,10
MH008,2019-10-05 18:00:00,33.5,60.06,3.95,5.29,0.31,37.81,27.8,88,0.0,1007.8,6.3,336,62,18,5,10
MH008,2019-10-05 19:00:00,38.28,62.34,8.76,10.78,0.39,36.48,27.2,87,0.9,1009.0,6.2,353,81,19,5,10
MH008,2019-10-05 20:00:00,44.57,82.3,17.48,19.37,0.39,29.98,26.7,92,0.4,1009.6,3.1,36,79,20,5,10
MH008,2019-10-05 21:00:00,28.65,70.72,23.21,25.62,0.44,22.55,26.5,93,0.0,1010.4,5.0,60,52,21,5,10
MH008,2019-10-05 22:00:00,32.87,51.06,27.39,30.28,0.46,19.01,25.9,95,0.0,1010.6,3.9,56,57,22,5,10
MH008,2019-10-05 23:00:00,30.59,51.51,18.19,20.67,0.49,16.93,25.2,95,0.0,1010.7,4.6,51,74,23,5,10
MH008,2019-10-06 00:00:00,21.75,45.53,28.57,33.29,0.54,6.94,25.5,92,0.0,1010.3,4.1,38,90,0,6,10
MH008,2019-10-06 01:00:00,28.02,70.4,35.6,45.98,0.59,2.46,25.3,93,0.0,1009.7,6.9,43,80,1,6,10
MH008,2019-10-06 02:00:00,35.12,93.0,34.4,48.29,0.6,3.42,24.8,95,0.0,1008.8,4.8,48,11,2,6,10
MH008,2019-10-06 03:00:00,34.47,91.66,26.77,37.02,0.59,8.11,24.2,96,0.0,1008.2,3.9,34,3,3,6,10
MH008,2019-10-06 04:00:00,25.28,71.55,30.93,45.81,0.67,1.98,24.3,95,0.0,1008.3,3.9,22,5,4,6,10
MH008,2019-10-06 05:00:00,35.02,86.11,33.13,61.99,0.68,2.38,25.5,94,0.0,1008.9,4.0,27,3,5,6,10
MH008,2019-10-06 06:00:00,42.0,177.0,27.24,52.12,0.67,1.95,25.7,90,0.0,1009.6,3.8,41,5,6,6,10
MH008,2019-10-06 07:00:00,42.77,129.91,18.63,75.0,0.78,2.06,26.4,89,0.0,1010.3,4.4,55,8,7,6,10
MH008,2019-10-06 08:00:00,48.26,111.98,19.05,95.42,0.81,2.71,27.3,84,0.0,1010.9,4.0,63,19,8,6,10
MH008,2019-10-06 09:00:00,51.41,82.83,21.31,85.43,0.85,4.33,28.2,82,0.0,1011.5,2.8,50,35,9,6,10
MH008,2019-10-06 10:00:00,58.45,110.55,27.88,68.64,0.77,12.89,29.1,78,0.0,1011.3,1.9,292,44,10,6,10
MH008,2019-10-06 11:00:00,41.13,105.77,30.27,61.32,0.72,20.14,29.8,77,0.1,1010.7,5.4,274,23,11,6,10
MH008,2019-10-06 12:00:00,41.23,128.98,18.85,31.91,0.66,53.23,29.5,78,0.1,1009.4,8.9,297,11,12,6,10
MH008,2019-10-06 13:00:00,37.62,66.31,16.55,20.63,0.68,67.3,29.6,76,0.0,1008.4,9.9,289,12,13,6,10
MH008,2019-10-06 14:00:00,48.62,71.55,12.64,14.52,0.63,79.86,29.3,77,0.0,1007.6,9.1,288,21,14,6,10
MH008,2019-10-06 15:00:00,45.74,79.24,7.86,9.34,0.62,72.0,29.3,77,0.1,1007.4,9.2,301,45,15,6,10
MH008,2019-10-06 16:00:00,45.15,67.86,7.44,9.41,0.6,81.84,29.0,78,0.0,1007.6,9.7,312,59,16,6,10
MH008,2019-10-06 17:00:00,53.38,81.43,8.26,10.06,0.6,87.29,29.2,77,0.2,1007.9,9.0,299,80,17,6,10
MH008,2019-10-06 18:00:00,55.5,87.39,10.06,12.01,0.59,85.1,27.9,86,0.0,1008.2,5.2,304,96,18,6,10
MH008,2019-10-06 19:00:00,52.38,78.18,12.29,14.05,0.62,79.71,27.5,90,0.0,1008.9,5.2,326,98,19,6,10
MH008,2019-10-06 20:00:00,53.88,81.06,12.69,14.12,0.62,56.4,27.3,92,0.0,1009.8,6.0,343,95,20,6,10
MH008,2019-10-06 21:00:00,44.98,81.47,9.55,10.95,0.6,40.46,27.2,93,0.0,1010.2,6.8,335,75,21,6,10
MH008,2019-10-06 22:00:00,37.11,71.84,6.64,7.74,0.54,43.59,26.9,95,0.0,1010.6,7.0,348,28,22,6,10
MH008,2019-10-06 23:00:00,30.88,53.76,4.96,5.86,0.51,40.37,26.7,96,0.0,1010.5,5.1,356,53,23,6,10
MH008,2019-10-07 00:00:00,30.12,50.0,5.38,6.83,0.48,29.45,26.4,95,0.5,1010.1,4.6,342,62,0,0,10
MH008,2019-10-07 01:00:00,31.13,50.24,10.5,12.64,0.51,25.3,26.4,95,0.0,1009.7,5.2,335,65,1,0,10
MH008,2019-10-07 02:00:00,34.94,57.61,21.58,25.73,0.59,13.22,25.8,94,1.3,1009.6,7.6,341,74,2,0,10
MH008,2019-10-07 03:00:00,56.25,114.28,29.21,34.39,0.69,11.33,25.7,93,0.7,1009.4,10.5,354,70,3,0,10
MH008,2019-10-07 04:00:00,63.47,130.91,23.15,27.07,0.6,17.73,25.4,94,0.1,1009.4,9.2,31,57,4,0,10
MH008,2019-10-07 05:00:00,53.89,82.89,27.07,31.45,0.66,10.87,26.7,92,0.0,1009.7,6.5,360,24,5,0,10
MH008,2019-10-07 06:00:00,61.25,111.88,25.39,29.03,0.71,10.95,25.9,96,0.0,1010.1,4.4,9,25,6,0,10
MH008,2019-10-07 07:00:00,69.62,111.34,29.38,44.51,0.76,2.13,26.7,89,0.2,1010.9,6.4,38,41,7,0,10
MH008,2019-10-07 08:00:00,67.5,133.34,30.43,62.02,0.8,2.53,27.1,89,0.0,1011.6,6.4,63,52,8,0,10
MH008,2019-10-07 09:00:00,70.11,152.8,26.5,46.76,0.8,8.33,28.1,83,0.0,1012.5,4.6,72,12,9,0,10
MH008,2019-10-07 10:00:00,65.28,119.93,32.84,53.74,0.77,14.62,29.1,78,0.1,1012.4,1.6,63,12,10,0,10
MH008,2019-10-07 11:00:00,70.68,131.45,28.58,40.16,0.64,38.96,29.9,79,0.0,1011.8,3.7,299,17,11,0,10
MH008,2019-10-07 12:00:00,49.79,75.9,20.21,26.74,0.61,47.3,29.6,80,1.1,1010.4,11.5,290,35,12,0,10
MH008,2019-10-07 13:00:00,53.82,69.27,12.01,15.29,0.59,53.46,29.1,80,0.7,1009.3,10.2,318,65,13,0,10
MH008,2019-10-07 14:00:00,45.74,101.0,6.03,8.61,0.47,43.84,29.4,79,0.0,1008.4,12.0,311,100,14,0,10
MH008,2019-10-07 15:00:00,44.13,78.59,4.83,5.87,0.43,38.23,28.9,80,0.2,1008.1,13.1,323,98,15,0,10
MH008,2019-10-07 16:00:00,43.34,101.17,3.67,5.66,0.46,19.84,28.9,80,0.0,1008.2,11.5,328,92,16,0,10
MH008,2019-10-07 17:00:00,32.51,72.94,4.13,5.56,0.4,29.26,29.2,81,0.1,1008.6,15.2,324,89,17,0,10
MH008,2019-10-07 18:00:00,36.89,71.88,5.21,6.18,0.42,35.23,28.5,84,0.0,1009.1,11.6,334,97,18,0,10
MH008,2019-10-07 19:00:00,44.41,71.17,6.25,7.37,0.4,35.59,27.5,93,0.0,1010.1,5.4,4,97,19,0,10
MH008,2019-10-07 20:00:00,53.87,89.62,8.79,9.78,0.45,46.14,27.5,93,0.0,1010.5,2.9,83,97,20,0,10
MH008,2019-10-07 21:00:00,51.47,83.82,10.13,11.35,0.47,54.38,26.9,94,0.0,1011.0,3.0,104,99,21,0,10
MH008,2019-10-07 22:00:00,43.81,82.16,12.16,13.4,0.55,72.2,26.5,95,0.0,1010.8,3.1,126,98,22,0,10
MH008,2019-10-07 23:00:00,63.38,100.18,15.27,16.54,0.58,67.23,26.2,95,0.0,1010.7,3.8,139,98,23,0,10
MH008,2019-10-08 00:00:00,66.64,103.98,16.48,18.55,0.65,37.26,25.9,96,0.0,1010.2,3.4,108,97,0,1,10
MH008,2019-10-08 01:00:00,71.38,120.47,18.3,19.33,0.73,28.13,27.0,90,0.0,1009.4,1.8,360,91,1,1,10
MH008,2019-10-08 02:00:00,73.38,127.34,10.96,11.8,0.65,35.61,25.6,98,0.2,1009.1,3.9,22,86,2,1,10
MH008,2019-10-08 03:00:00,67.85,101.98,13.0,18.32,0.58,27.06,25.7,96,1.6,1009.2,2.8,320,79,3,1,10
MH008,2019-10-08 04:00:00,58.98,108.57,16.71,17.88,0.65,17.98,26.5,94,0.0,1008.9,8.3,360,68,4,1,10
MH008,2019-10-08 05:00:00,54.6,107.62,37.97,41.0,0.7,9.73,26.6,94,0.0,1009.1,6.1,360,42,5,1,10
MH008,2019-10-08 06:00:00,73.02,196.81,41.18,64.94,0.79,6.05,26.0,95,0.0,1009.8,3.4,32,33,6,1,10
MH008,2019-10-08 07:00:00,82.3,236.27,38.71,64.63,0.83,10.76,26.9,90,0.0,1010.3,4.3,24,7,7,1,10
MH008,2019-10-08 08:00:00,94.73,175.09,30.66,39.97,0.76,10.59,27.6,87,0.0,1010.9,5.0,30,4,8,1,10
MH008,2019-10-08 09:00:00,73.25,116.34,27.14,36.2,0.68,10.95,28.6,84,0.0,1011.4,3.4,72,5,9,1,10
MH008,2019-10-08 10:00:00,71.81,131.84,14.96,18.26,0.59,17.23,29.6,81,0.0,1011.2,3.0,76,5,10,1,10
MH008,2019-10-08 11:00:00,50.25,68.0,13.91,15.85,0.55,25.47,30.5,77,0.0,1010.4,1.8,11,6,11,1,10
MH008,2019-10-08 12:00:00,52.13,84.0,8.66,9.95,0.53,44.92,31.0,75,0.1,1009.0,5.2,295,10,12,1,10
MH008,2019-10-08 13:00:00,53.51,83.67,7.85,8.53,0.54,53.27,30.8,79,0.1,1007.7,10.6,298,11,13,1,10
MH008,2019-10-08 14:00:00,58.53,95.22,9.72,10.86,0.55,49.2,30.0,82,0.8,1007.2,14.8,313,45,14,1,10
MH008,2019-10-08 15:00:00,67.59,112.59,8.93,9.45,0.56,55.22,30.4,78,0.0,1006.5,12.5,327,74,15,1,10
MH008,2019-10-08 16:00:00,54.68,90.51,4.07,5.11,0.46,38.05,29.5,81,0.0,1007.4,11.5,2,99,16,1,10
MH008,2019-10-08 17:00:00,33.01,82.02,3.13,4.67,0.35,39.49,30.1,82,3.0,1006.8,12.1,343,100,17,1,10
MH008,2019-10-08 18:00:00,40.0,67.37,4.66,5.0,0.39,36.7,29.0,88,0.0,1007.9,6.4,74,95,18,1,10
MH008,2019-10-08 19:00:00,39.11,72.27,5.56,6.05,0.36,28.31,28.0,86,0.0,1008.6,7.5,125,99,19,1,10
MH008,2019-10-08 20:00:00,33.26,61.13,6.09,6.85,0.4,26.74,27.4,88,0.0,1009.5,4.3,90,99,20,1,10
MH008,2019-10-08 21:00:00,34.87,62.14,9.95,10.44,0.45,26.71,27.4,87,0.0,1010.0,4.8,42,98,21,1,10
MH008,2019-10-08 22:00:00,34.0,48.51,14.53,15.29,0.42,27.24,27.1,90,0.0,1010.0,5.0,21,90,22,1,10
MH008,2019-10-08 23:00:00,31.45,39.66,13.04,14.12,0.4,27.82,27.2,89,0.0,1009.8,4.5,14,88,23,1,10
MH008,2019-10-09 00:00:00,12.98,18.45,12.48,13.83,0.37,22.43,27.0,89,0.0,1009.2,4.2,20,91,0,2,10
MH008,2019-10-09 01:00:00,6.13,9.94,15.36,17.16,0.31,15.06,26.6,92,0.0,1008.4,4.6,18,81,1,2,10
MH008,2019-10-09 02:00:00,7.38,9.92,27.32,28.77,0.31,8.75,26.5,93,0.0,1007.9,4.7,23,69,2,2,10
MH008,2019-10-09 03:00:00,11.3,23.57,24.97,26.71,0.35,11.94,25.9,95,0.0,1007.9,4.6,51,8,3,2,10
MH008,2019-10-09 04:00:00,15.95,27.12666666666667,16.49,17.91,0.37,13.89,26.0,94,0.0,1008.1,3.8,73,5,4,2,10
MH008,2019-10-09 05:00:00,20.6,30.683333333333334,39.37,43.82,0.44,3.35,26.7,91,0.0,1008.6,2.9,90,9,5,2,10
MH008,2019-10-09 06:00:00,25.25,34.24,44.11,61.63,0.48,1.91,26.4,93,0.0,1009.4,4.0,95,48,6,2,10
MH008,2019-10-09 07:00:00,27.91,39.28,35.47,59.28,0.52,3.1,26.9,91,0.0,1009.9,7.3,101,45,7,2,10
MH008,2019-10-09 08:00:00,33.09,57.96,28.17,41.81,0.48,4.8,27.7,87,0.0,1010.3,5.5,101,63,8,2,10
MH008,2019-10-09 09:00:00,25.85,42.37,16.73,39.7,0.44,6.79,28.9,79,0.0,1010.7,5.6,140,95,9,2,10
MH008,2019-10-09 10:00:00,19.57,48.89,11.35,17.74,0.46,9.12,29.9,72,0.0,1010.8,7.1,150,100,10,2,10
MH008,2019-10-09 11:00:00,28.95,61.94,13.35,17.52,0.48,10.82,30.5,69,0.0,1009.9,6.3,149,100,11,2,10
MH008,2019-10-09 12:00:00,22.78,60.7,14.39,17.1,0.46,17.88,31.0,68,0.0,1009.1,3.6,174,100,12,2,10
MH008,2019-10-09 13:00:00,29.44,57.71,13.57,15.94,0.43,28.51,30.7,71,0.1,1007.9,4.7,247,100,13,2,10
MH008,2019-10-09 14:00:00,38.74,82.31,11.06,12.34,0.42,45.37,30.0,75,0.7,1007.0,7.8,283,100,14,2,10
MH008,2019-10-09 15:00:00,36.49,58.67,9.2,11.26,0.45,36.54,29.7,76,0.0,1006.5,7.9,294,99,15,2,10
MH008,2019-10-09 16:00:00,33.0,112.68,8.41,11.14,0.47,38.14,29.5,76,0.0,1006.7,7.1,300,100,16,2,10
MH008,2019-10-09 17:00:00,31.43,76.39,6.42,11.71,0.48,27.51,29.9,77,0.0,1007.0,4.7,302,99,17,2,10
MH008,2019-10-09 18:00:00,21.0,65.44,5.32,8.69,0.45,19.96,28.2,87,0.0,1007.6,3.6,53,96,18,2,10
MH008,2019-10-09 19:00:00,21.13,44.36,10.11,11.15,0.4,28.93,26.6,90,0.9,1008.7,13.3,123,100,19,2,10
MH008,2019-10-09 20:00:00,20.95,91.23,7.81,9.64,0.36,33.61,26.5,90,0.0,1009.1,4.8,117,100,20,2,10
MH008,2019-10-09 21:00:00,14.51,18.18,10.67,14.29,0.36,35.84,26.6,92,0.0,1009.6,3.1,126,100,21,2,10
MH008,2019-10-09 22:00:00,18.51,21.61,15.96,18.89,0.45,29.35,26.4,94,0.0,1009.6,4.6,129,99,22,2,10
MH008,2019-10-09 23:00:00,22.26,30.7,19.03,22.5,0.48,24.74,27.3,89,0.0,1009.4,3.1,126,99,23,2,10
MH008,2019-10-10 00:00:00,24.13,26.92,31.85,37.1,0.52,11.12,27.6,88,0.0,1009.1,2.0,135,97,0,3,10
MH008,2019-10-10 01:00:00,25.64,41.3,41.04,53.53,0.59,3.66,27.6,89,0.0,1008.6,1.3,236,83,1,3,10
MH008,2019-10-10 02:00:00,30.13,45.63,42.3,54.39,0.55,5.45,27.5,90,0.0,1008.3,1.9,338,76,2,3,10
MH008,2019-10-10 03:00:00,31.52,40.67,43.93,55.86,0.56,4.08,25.9,97,0.0,1008.3,4.6,18,53,3,3,10
MH008,2019-10-10 04:00:00,33.34,48.31,18.38,23.86,0.54,9.55,25.8,97,0.0,1008.2,4.3,24,24,4,3,10
MH008,2019-10-10 05:00:00,25.27,31.26,37.66,64.25,0.62,5.27,26.3,93,0.0,1008.1,4.6,45,37,5,3,10
MH008,2019-10-10 06:00:00,47.51,67.16,36.01,68.98,0.71,5.25,25.7,95,0.0,1008.9,4.1,52,90,6,3,10
MH008,2019-10-10 07:00:00,53.3,86.04,33.75,106.48,0.81,4.45,26.3,90,0.0,1009.7,6.7,54,92,7,3,10
MH008,2019-10-10 08:00:00,68.09,101.39,27.4,69.99,0.81,2.98,27.1,86,0.0,1010.5,6.0,65,47,8,3,10
MH008,2019-10-10 09:00:00,62.38,92.0,24.55,67.61,0.81,4.08,28.5,81,0.0,1010.6,5.8,60,26,9,3,10
MH008,2019-10-10 10:00:00,63.47,92.43,30.87,63.22,0.82,6.98,29.9,76,0.0,1010.7,4.9,54,78,10,3,10
MH008,2019-10-10 11:00:00,52.36,97.59,30.15,52.18,0.72,17.31,31.0,71,0.0,1009.8,2.7,23,94,11,3,10
MH008,2019-10-10 12:00:00,48.91,76.31,36.38,47.79,0.69,32.55,31.5,69,0.0,1008.9,4.3,312,95,12,3,10
MH008,2019-10-10 13:00:00,58.2,83.63,38.27,45.3,0.71,60.16,31.3,74,0.0,1007.8,7.9,294,95,13,3,10
MH008,2019-10-10 14:00:00,78.98,123.55,27.94,31.6,0.72,73.23,30.8,79,0.0,1007.2,10.5,286,96,14,3,10
MH008,2019-10-10 15:00:00,70.43,116.04,18.81,20.59,0.69,85.93,30.4,79,0.0,1006.7,11.0,311,86,15,3,10
MH008,2019-10-10 16:00:00,57.45,99.92,9.3,10.65,0.62,56.45,30.1,78,0.0,1006.9,12.0,314,97,16,3,10
MH008,2019-10-10 17:00:00,39.49,68.0,7.69,8.85,0.59,39.54,29.8,78,0.0,1006.9,11.8,322,97,17,3,10
MH008,2019-10-10 18:00:00,36.65,68.73,8.0,10.53,0.56,40.36,28.6,87,0.0,1007.7,4.6,315,91,18,3,10
MH008,2019-10-10 19:00:00,39.56,78.29,12.55,14.22,0.56,36.11,28.0,91,0.0,1008.4,5.0,291,94,19,3,10
MH008,2019-10-10 20:00:00,30.13,51.87,15.45,17.05,0.5,35.18,28.0,91,0.0,1009.1,4.8,297,92,20,3,10
MH008,2019-10-10 21:00:00,31.13,50.24,12.64,14.03,0.5,35.31,27.9,90,0.0,1009.7,5.1,278,92,21,3,10
MH008,2019-10-10 22:00:00,34.17,55.83,17.2,18.52,0.49,30.55,28.0,90,0.0,1009.7,4.4,261,94,22,3,10
MH008,2019-10-10 23:00:00,50.3,86.28,25.67,27.68,0.58,19.92,27.9,90,0.0,1010.0,4.7,266,93,23,3,10
MH008,2019-10-11 00:00:00,58.22,121.04,25.52,27.26,0.65,16.43,27.9,90,0.0,1009.6,4.7,261,88,0,4,10
MH008,2019-10-11 01:00:00,51.0,133.42,16.31,18.54,0.61,18.64,28.6,87,0.0,1009.0,3.4,252,77,1,4,10
MH008,2019-10-11 02:00:00,36.72,77.88,9.08,11.71,0.52,22.97,28.5,87,0.0,1008.5,3.4,238,87,2,4,10
MH008,2019-10-11 03:00:00,29.28,31.95,19.37,21.14,0.6,18.11,28.2,89,0.0,1008.4,3.3,229,83,3,4,10
MH008,2019-10-11 04:00:00,40.74,66.18,34.37,38.25,0.76,12.45,28.2,89,0.0,1008.4,1.8,180,90,4,4,10
MH008,2019-10-11 05:00:00,54.95,122.31,10.78,13.22,0.53,27.52,26.2,90,0.0,1008.8,4.2,110,95,5,4,10
MH008,2019-10-11 06:00:00,26.98,38.2,17.55,21.13,0.47,26.36,25.6,93,0.0,1009.2,3.7,101,93,6,4,10
MH008,2019-10-11 07:00:00,21.41,26.25,23.63,26.11,0.46,24.99,26.6,90,0.0,1009.5,4.0,80,92,7,4,10
MH008,2019-10-11 08:00:00,26.4,29.51,30.99,39.13,0.45,15.19,27.5,83,0.0,1010.4,3.4,72,92,8,4,10
MH008,2019-10-11 09:00:00,22.52,28.86,33.32,53.67,0.45,7.78,28.5,79,0.0,1010.7,2.9,90,95,9,4,10
MH008,2019-10-11 10:00:00,26.0,41.88,30.16,53.39,0.46,11.04,29.4,74,0.0,1010.8,1.5,76,95,10,4,10
MH008,2019-10-11 11:00:00,26.77,40.98,35.29,52.17,0.47,21.05,30.3,72,0.0,1010.0,0.8,297,95,11,4,10
MH008,2019-10-11 12:00:00,31.87,55.51,37.96,47.33,0.44,34.06,30.7,72,0.0,1008.7,4.7,293,87,12,4,10
MH008,2019-10-11 13:00:00,31.65,48.06,29.91,34.39,0.45,74.51,30.5,76,0.0,1007.5,10.8,291,70,13,4,10
MH008,2019-10-11 14:00:00,36.51,49.19,21.37,24.62,0.46,81.98,30.0,75,0.0,1006.8,13.6,292,47,14,4,10
MH008,2019-10-11 15:00:00,39.48,51.88,5.67,7.92,0.48,55.28,30.0,73,0.0,1006.8,10.6,288,95,15,4,10
MH008,2019-10-11 16:00:00,36.0,50.89,8.04,10.12,0.52,49.7,28.6,79,2.6,1007.6,3.1,144,100,16,4,10
MH008,2019-10-11 17:00:00,35.48,62.66,7.1,9.09,0.46,38.65,29.6,77,1.1,1006.9,8.0,306,100,17,4,10
MH008,2019-10-11 18:00:00,32.0,42.98,11.19,12.98,0.43,34.72,29.5,76,0.0,1007.3,2.6,304,36,18,4,10
MH008,2019-10-11 19:00:00,32.13,58.0,15.65,17.01,0.48,31.38,29.1,78,0.0,1007.7,2.1,59,32,19,4,10
MH008,2019-10-11 20:00:00,33.26,70.09,29.54,32.14,0.64,26.92,28.7,82,0.0,1008.6,1.6,63,81,20,4,10
MH008,2019-10-11 21:00:00,35.13,84.66,25.67,29.14,0.72,29.68,26.8,95,0.0,1009.5,4.6,129,72,21,4,10
MH008,2019-10-11 22:00:00,36.26,67.77,42.6,56.11,0.75,20.31,26.9,96,0.0,1009.5,3.7,151,37,22,4,10
MH008,2019-10-11 23:00:00,37.61,121.41,31.5,51.48,0.29,14.26,26.7,96,0.0,1009.5,3.7,151,39,23,4,10
MH008,2019-10-12 00:00:00,35.51,96.75,26.49,39.88,0.15,15.18,26.7,95,0.0,1008.9,4.0,153,31,0,5,10
MH008,2019-10-12 01:00:00,37.83,90.37,28.35,33.77,0.02,24.87,26.5,96,0.1,1008.5,4.3,156,61,1,5,10
MH008,2019-10-12 02:00:00,32.87,56.72,18.93,22.52,0.01,11.29,26.4,96,0.4,1008.1,4.2,211,56,2,5,10
MH008,2019-10-12 03:00:00,52.39,160.8,25.75,29.69,0.05,6.8,26.2,96,0.1,1008.2,4.2,149,79,3,5,10
MH008,2019-10-12 04:00:00,55.13,170.92,22.07,24.26,0.0,8.05,26.2,96,0.0,1008.3,4.2,121,88,4,5,10
MH008,2019-10-12 05:00:00,56.91,140.15,22.19,25.34,0.02,9.12,27.2,89,0.0,1008.1,1.3,304,96,5,5,10
MH008,2019-10-12 06:00:00,62.09,154.63,20.52,24.64,0.0,17.06,26.4,94,0.0,1008.7,2.8,50,84,6,5,10
MH008,2019-10-12 07:00:00,58.74,122.69,46.69,66.04,0.0,3.2,27.0,93,0.0,1009.6,4.8,77,28,7,5,10
MH008,2019-10-12 08:00:00,74.91,163.1,32.67,49.94,0.03,6.15,27.8,90,0.0,1010.4,5.9,104,21,8,5,10
MH008,2019-10-12 09:00:00,61.39,151.16,33.01,54.31,0.09,7.71,28.8,84,0.0,1010.7,5.3,118,18,9,5,10
MH008,2019-10-12 10:00:00,63.35,166.91,26.98,43.73,0.04,11.3,29.8,78,0.0,1010.8,3.6,143,16,10,5,10
MH008,2019-10-12 11:00:00,57.83,132.49,22.63,27.52,0.42,24.56,30.4,75,0.0,1010.3,1.8,217,19,11,5,10
MH008,2019-10-12 12:00:00,51.17,81.49,23.92,28.59,0.54,36.94,30.7,75,0.1,1009.2,4.3,270,11,12,5,10
MH008,2019-10-12 13:00:00,59.13,88.81,13.16,16.02,0.55,61.43,30.3,75,1.0,1007.9,10.4,290,30,13,5,10
MH008,2019-10-12 14:00:00,59.07,85.94,11.03,13.49,0.54,75.66,30.2,79,0.0,1007.3,10.8,291,52,14,5,10
MH008,2019-10-12 15:00:00,52.87,86.66,7.43,8.74,0.45,66.29,29.8,79,0.0,1007.2,9.3,286,66,15,5,10
MH008,2019-10-12 16:00:00,51.35,109.9,7.04,10.84,0.48,55.98,29.3,79,0.8,1007.5,3.4,328,77,16,5,10
MH008,2019-10-12 17:00:00,47.26,100.11,8.59,9.94,0.51,59.16,29.5,80,2.6,1008.1,6.1,298,87,17,5,10
MH008,2019-10-12 18:00:00,48.22,72.08,11.86,13.68,0.43,39.6,26.1,94,2.1,1009.2,14.0,55,33,18,5,10
MH008,2019-10-12 19:00:00,43.26,87.02,9.74,10.53,0.34,37.41,26.3,92,0.1,1009.8,6.4,38,36,19,5,10
MH008,2019-10-12 20:00:00,42.19,71.33,15.04,15.82,0.28,29.95,26.1,93,0.0,1010.4,3.2,63,39,20,5,10
MH008,2019-10-12 21:00:00,23.26,59.27,17.19,18.09,0.27,27.24,26.3,92,0.0,1010.8,5.0,69,33,21,5,10
MH008,2019-10-12 22:00:00,23.47,35.41,32.66,33.94,0.35,27.96,26.2,93,0.0,1011.0,4.9,73,34,22,5,10
MH008,2019-10-12 23:00:00,13.89,56.45,38.34,40.33,0.39,25.61,25.7,95,0.0,1010.7,4.2,70,16,23,5,10
MH008,2019-10-13 00:00:00,19.87,48.06,30.06,32.15,0.38,24.5,25.6,95,0.0,1010.1,4.0,63,18,0,6,10
MH008,2019-10-13 01:00:00,18.87,48.82,25.69,28.21,0.41,19.79,25.4,96,0.0,1009.5,4.1,52,56,1,6,10
