StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,Rainfall,Pressure,WindSpeed,WindDirection,CloudCover,target_1h,target_3h,target_6h
MH007,2020-01-30 17:00:00,43.0,170.96,15.39,76.74,92.13,47.84,0.65,9.28,34.78,0.2,,,165.0,Moderate,23.7,54,0.0,1011.4,20.4,324,82,41.33,53.38,69.96
MH007,2020-01-30 18:00:00,41.33,177.98,11.66,72.1,83.75,48.16,0.64,6.89,37.64,0.19,,,166.0,Moderate,22.5,63,0.0,1011.9,19.0,333,68,46.58,68.93,90.8
MH007,2020-01-30 19:00:00,46.58,168.06,16.19,81.78,97.97,45.67,0.74,5.19,25.64,0.21,,,166.0,Moderate,22.1,63,0.0,1012.5,18.5,336,0,53.38,63.0,100.65
MH007,2020-01-30 20:00:00,53.38,212.75,20.39,88.28,108.67,49.29,0.92,7.0,29.45,0.25,,,167.0,Moderate,21.6,65,0.0,1013.2,17.9,341,0,68.93,69.96,111.53
MH007,2020-01-30 21:00:00,68.93,208.03,23.69,92.58,116.26,46.61,0.97,6.29,26.08,0.28,,,169.0,Moderate,21.0,68,0.0,1013.5,15.5,347,0,63.0,90.8,106.97
MH007,2020-01-30 22:00:00,63.0,192.13,24.39,85.64,110.03,45.3,1.02,6.41,18.13,0.29,,,170.0,Moderate,20.4,68,0.0,1013.5,13.0,358,12,69.96,100.65,86.47
MH007,2020-01-30 23:00:00,69.96,200.97,48.99,79.85,128.85,44.86,1.23,7.16,9.02,0.31,,,169.0,Moderate,19.6,65,0.0,1013.4,8.7,7,16,90.8,111.53,81.46
MH007,2020-01-31 00:00:00,90.8,238.79,82.7,68.05,150.74,36.98,1.38,7.47,6.76,0.33,,,169.0,Moderate,19.0,64,0.0,1012.7,8.6,360,0,100.65,106.97,81.27
MH007,2020-01-31 01:00:00,100.65,258.89,99.33,58.06,157.38,44.23,1.55,8.34,5.89,0.37,,,170.0,Moderate,18.8,64,0.0,1012.4,9.4,360,10,111.53,86.47,95.41
MH007,2020-01-31 02:00:00,111.53,300.77,111.78,52.89,164.68,43.45,1.57,8.54,5.79,0.41,,,173.0,Moderate,18.3,63,0.0,1011.7,8.6,358,52,106.97,81.46,99.65
MH007,2020-01-31 03:00:00,106.97,292.05,84.43,52.21,136.62,42.92,1.29,7.08,7.47,0.45,,,174.0,Moderate,17.7,63,0.0,1011.3,7.6,357,61,86.47,81.27,140.45
MH007,2020-01-31 04:00:00,86.47,215.26,78.66,51.33,130.0,42.97,1.25,6.73,6.59,0.45,,,174.0,Moderate,17.3,64,0.0,1011.3,7.2,360,0,81.46,95.41,149.18
MH007,2020-01-31 05:00:00,81.46,224.94,86.02,44.52,130.54,42.77,1.27,7.03,6.8,0.44,,,175.0,Moderate,16.7,78,0.0,1011.3,6.7,16,0,81.27,99.65,119.24
MH007,2020-01-31 06:00:00,81.27,218.04,106.98,35.34,142.34,41.88,1.39,7.93,6.33,0.43,,,175.0,Moderate,15.9,80,0.0,1011.9,6.3,13,0,95.41,140.45,92.5
MH007,2020-01-31 07:00:00,95.41,269.71,132.96,24.78,157.77,40.22,1.53,8.38,6.47,0.46,,,178.0,Moderate,15.9,83,0.0,1012.8,5.6,15,0,99.65,149.18,63.58
MH007,2020-01-31 08:00:00,99.65,283.92,178.94,16.71,195.66,40.89,1.81,10.12,6.12,0.47,,,180.0,Moderate,18.7,64,0.0,1013.6,3.6,37,0,140.45,119.24,62.65
MH007,2020-01-31 09:00:00,140.45,395.38,162.67,22.8,185.46,41.1,1.94,9.17,6.47,0.52,,,181.0,Moderate,20.9,52,0.0,1014.1,3.4,32,0,149.18,92.5,53.77
MH007,2020-01-31 10:00:00,149.18,361.19,106.34,44.05,150.38,43.89,1.55,12.0,10.16,0.55,,,184.0,Moderate,23.2,46,0.0,1013.9,4.1,345,0,119.24,63.58,41.23
MH007,2020-01-31 11:00:00,119.24,238.68,85.91,55.53,141.45,43.77,1.44,20.97,16.45,0.54,,,184.0,Moderate,25.1,42,0.0,1013.5,7.7,311,0,92.5,62.65,40.19
MH007,2020-01-31 12:00:00,92.5,219.1,73.73,66.97,140.72,50.39,1.21,19.87,16.34,0.53,,,185.0,Moderate,26.1,42,0.0,1012.6,12.9,306,0,63.58,53.77,45.37
MH007,2020-01-31 13:00:00,63.58,186.18,60.63,67.06,127.69,44.55,1.12,17.58,24.47,0.48,,,185.0,Moderate,26.1,45,0.0,1011.2,16.9,308,0,62.65,41.23,48.0
MH007,2020-01-31 14:00:00,62.65,192.96,57.29,75.63,132.91,48.03,1.05,16.61,21.92,0.41,,,187.0,Moderate,26.0,47,0.0,1010.3,19.1,313,0,53.77,40.19,58.5
MH007,2020-01-31 15:00:00,53.77,188.03,48.0,71.83,119.81,44.17,0.91,13.89,23.9,0.39,,,188.0,Moderate,25.6,49,0.0,1009.7,20.7,319,0,41.23,45.37,66.38
MH007,2020-01-31 16:00:00,41.23,154.09,42.91,73.56,116.47,46.5,0.84,12.19,25.53,0.34,,,188.0,Moderate,25.1,53,0.0,1009.5,20.5,322,0,40.19,48.0,65.81
MH007,2020-01-31 17:00:00,40.19,157.98,32.63,71.87,104.49,46.41,0.76,10.09,31.25,0.3,,,188.0,Moderate,23.7,62,0.0,1009.6,17.5,323,0,45.37,58.5,74.5
MH007,2020-01-31 18:00:00,45.37,174.95,28.58,84.63,113.2,44.52,0.79,7.82,25.74,0.22,,,188.0,Moderate,22.3,71,0.0,1010.0,16.3,329,0,48.0,66.38,74.35
MH007,2020-01-31 19:00:00,48.0,174.0,20.8,81.01,101.8,42.31,0.81,5.22,26.1,0.26,,,188.0,Moderate,21.8,74,0.0,1010.5,16.4,334,0,58.5,65.81,79.58
MH007,2020-01-31 20:00:00,58.5,180.96,34.27,85.14,119.41,45.67,1.0,6.28,12.87,0.27,,,187.0,Moderate,21.7,74,0.0,1011.3,15.5,338,0,66.38,74.5,83.46
MH007,2020-01-31 21:00:00,66.38,193.93,37.92,79.47,117.39,43.63,1.1,5.83,11.58,0.32,,,186.0,Moderate,21.1,72,0.0,1011.6,13.2,349,0,65.81,74.35,89.84
MH007,2020-01-31 22:00:00,65.81,183.03,41.07,79.21,120.27,40.57,1.17,5.41,14.22,0.33,,,186.0,Moderate,20.4,70,0.0,1011.8,9.8,6,0,74.5,79.58,108.8
MH007,2020-01-31 23:00:00,74.5,190.98,47.5,76.95,124.45,40.2,1.16,5.79,11.51,0.33,,,186.0,Moderate,19.3,69,0.0,1011.7,7.0,21,0,74.35,83.46,117.91
MH007,2020-02-01 00:00:00,74.35,178.03,46.18,69.52,115.7,41.02,1.15,6.07,13.33,0.33,,,184.0,Moderate,18.6,71,0.0,1011.1,6.8,18,0,79.58,89.84,99.28
MH007,2020-02-01 01:00:00,79.58,196.87,73.83,57.47,131.26,38.76,1.2,6.35,7.52,0.34,,,183.0,Moderate,18.4,70,0.0,1010.7,7.2,360,0,83.46,108.8,105.88
MH007,2020-02-01 02:00:00,83.46,220.87,93.49,52.77,146.23,41.52,1.33,7.61,5.89,0.36,,,180.0,Moderate,19.0,64,0.0,1010.2,8.8,348,0,89.84,117.91,111.0
MH007,2020-02-01 03:00:00,89.84,240.94,105.82,54.01,159.81,39.93,1.46,7.68,5.9,0.39,,,179.0,Moderate,19.3,59,0.0,1010.0,11.0,349,0,108.8,99.28,106.62
MH007,2020-02-01 04:00:00,108.8,270.83,90.91,52.31,143.25,41.19,1.39,7.39,5.68,0.42,,,180.0,Moderate,19.1,58,0.0,1010.1,11.3,351,0,117.91,105.88,116.69
MH007,2020-02-01 05:00:00,117.91,270.0,76.51,44.98,121.48,40.93,1.2,6.31,8.74,0.47,,,182.0,Moderate,18.7,65,0.0,1010.6,8.7,353,0,99.28,111.0,99.81
MH007,2020-02-01 06:00:00,99.28,225.12,71.07,43.05,114.12,40.91,1.19,6.18,7.45,0.46,,,182.0,Moderate,17.8,70,0.0,1011.3,7.2,3,0,105.88,106.62,79.58
MH007,2020-02-01 07:00:00,105.88,248.87,86.62,39.86,126.48,40.19,1.28,6.89,6.17,0.48,,,181.0,Moderate,17.7,70,0.0,1012.1,6.9,9,0,111.0,116.69,72.08
MH007,2020-02-01 08:00:00,111.0,250.0,124.98,27.08,152.05,40.84,1.46,8.34,5.5,0.51,,,180.0,Moderate,19.6,60,0.0,1012.8,9.4,23,0,106.62,99.81,74.65
MH007,2020-02-01 09:00:00,106.62,273.93,95.97,31.88,127.85,41.0,1.38,7.0,6.7,0.51,,,177.0,Moderate,22.1,53,0.0,1013.4,8.7,30,0,116.69,79.58,76.0
MH007,2020-02-01 10:00:00,116.69,262.07,80.69,42.68,123.36,41.57,1.27,8.01,11.59,0.51,,,174.0,Moderate,24.7,47,0.0,1013.6,6.8,25,0,99.81,72.08,73.08
MH007,2020-02-01 11:00:00,99.81,238.13,67.0,39.66,106.66,45.44,1.19,13.35,20.08,0.49,,,174.0,Moderate,26.9,43,0.0,1012.9,6.2,353,0,79.58,74.65,61.05
MH007,2020-02-01 12:00:00,79.58,220.1,56.12,47.1,103.21,47.18,1.04,15.71,31.51,0.49,,,174.0,Moderate,28.2,41,0.0,1011.9,8.9,317,0,72.08,76.0,63.55
MH007,2020-02-01 13:00:00,72.08,196.13,29.13,62.7,91.81,46.62,1.0,17.6,38.28,0.45,,,175.0,Moderate,27.9,47,0.0,1010.8,16.2,307,0,74.65,73.08,68.19
MH007,2020-02-01 14:00:00,74.65,216.88,31.22,82.35,113.62,52.47,1.17,13.79,26.55,0.46,,,175.0,Moderate,27.3,52,0.0,1010.0,20.9,312,0,76.0,61.05,69.73
MH007,2020-02-01 15:00:00,76.0,223.96,34.83,85.58,120.4,52.04,1.13,12.46,26.39,0.47,,,176.0,Moderate,26.7,54,0.0,1009.6,22.2,318,0,73.08,63.55,79.6
MH007,2020-02-01 16:00:00,73.08,224.0,26.4,79.16,105.56,52.95,1.03,10.8,32.85,0.43,,,178.0,Moderate,26.1,54,0.0,1009.5,21.0,322,0,61.05,68.19,93.88
MH007,2020-02-01 17:00:00,61.05,212.07,22.99,85.75,108.75,38.75,1.02,5.59,27.53,0.37,,,180.0,Moderate,25.0,61,0.0,1009.9,18.7,322,0,63.55,69.73,107.77
MH007,2020-02-01 18:00:00,63.55,208.02,40.33,101.42,141.75,47.17,1.16,10.22,12.88,0.36,,,181.0,Moderate,23.8,66,0.0,1010.6,19.3,331,0,68.19,79.6,120.5
MH007,2020-02-01 19:00:00,68.19,279.6,37.53,96.59,134.11,49.47,1.25,7.87,15.12,0.4,,,183.0,Moderate,23.5,65,0.0,1011.3,19.3,333,0,69.73,93.88,147.38
MH007,2020-02-01 20:00:00,69.73,247.09,46.77,85.9,132.67,48.25,1.45,6.94,8.78,0.43,,,185.0,Moderate,23.1,66,0.0,1012.0,17.0,339,0,79.6,107.77,162.57
MH007,2020-02-01 21:00:00,79.6,243.02,67.73,70.17,137.92,54.05,1.77,9.32,5.52,0.46,,,187.0,Moderate,22.4,66,0.0,1012.5,9.2,349,0,93.88,120.5,177.42
MH007,2020-02-01 22:00:00,93.88,279.8,98.51,52.76,151.27,51.89,2.06,8.95,5.67,0.51,,,189.0,Moderate,20.6,74,0.0,1012.6,8.4,340,0,107.77,147.38,132.32
MH007,2020-02-01 23:00:00,107.77,310.83,149.71,30.81,180.55,53.18,2.58,11.79,5.42,0.57,,,193.0,Moderate,19.8,76,0.0,1012.5,9.0,337,0,120.5,162.57,106.69
MH007,2020-02-02 00:00:00,120.5,401.5,183.75,27.32,211.11,50.71,2.92,12.58,5.83,0.65,,,200.0,Moderate,19.3,79,0.0,1011.9,8.0,333,0,147.38,177.42,104.0
MH007,2020-02-02 01:00:00,147.38,439.79,228.36,5.1,233.42,49.54,3.08,13.76,5.96,0.7,,,209.0,Poor,20.7,71,0.0,1011.7,5.6,63,0,162.57,132.32,114.96
MH007,2020-02-02 02:00:00,162.57,475.9,239.2,6.63,241.6,48.38,3.4,14.21,6.13,0.77,,,220.0,Poor,18.4,88,0.0,1011.1,7.0,125,0,177.42,106.69,104.39
MH007,2020-02-02 03:00:00,177.42,514.78,182.08,15.17,197.09,47.11,2.66,11.08,5.72,0.87,,,232.0,Poor,19.1,92,0.0,1011.0,8.8,109,0,132.32,104.0,88.77
MH007,2020-02-02 04:00:00,132.32,326.06,116.81,22.43,139.24,48.26,1.96,7.95,5.84,0.89,,,236.0,Poor,18.8,91,0.0,1011.0,6.3,114,0,106.69,114.96,75.5
MH007,2020-02-02 05:00:00,106.69,227.55,102.92,19.03,121.96,46.41,1.89,7.56,6.26,0.86,,,234.0,Poor,19.8,89,0.0,1011.3,6.5,109,0,104.0,104.39,67.62
MH007,2020-02-02 06:00:00,104.0,226.0,138.84,10.52,149.52,48.61,1.98,9.72,5.45,0.84,,,235.0,Poor,19.2,91,0.0,1011.9,5.8,86,0,114.96,88.77,60.16
MH007,2020-02-02 07:00:00,114.96,309.72,136.89,9.02,145.91,45.6,1.88,8.88,5.91,0.83,,,236.0,Poor,19.1,89,0.0,1012.9,5.0,60,0,104.39,75.5,57.27
MH007,2020-02-02 08:00:00,104.39,265.25,99.41,17.02,116.42,47.43,1.64,8.18,7.14,0.79,,,235.0,Poor,21.6,73,0.0,1013.8,6.7,54,0,88.77,67.62,59.92
MH007,2020-02-02 09:00:00,88.77,213.15,85.18,18.49,103.67,48.44,1.46,9.1,10.2,0.75,,,233.0,Poor,24.5,60,0.0,1014.3,4.7,58,0,75.5,60.16,68.31
MH007,2020-02-02 10:00:00,75.5,171.23,77.94,21.24,99.18,49.55,1.4,12.7,13.21,0.71,,,228.0,Poor,26.8,51,0.0,1014.2,5.4,82,0,67.62,57.27,64.42
MH007,2020-02-02 11:00:00,67.62,171.99,70.01,21.3,91.27,52.47,1.25,18.46,20.08,0.69,,,225.0,Poor,28.3,47,0.0,1013.6,3.6,135,0,60.16,59.92,56.18
MH007,2020-02-02 12:00:00,60.16,151.12,62.2,19.98,82.17,48.78,1.11,15.98,28.61,0.65,,,222.0,Poor,29.3,44,0.0,1012.8,6.0,245,0,57.27,68.31,64.92
MH007,2020-02-02 13:00:00,57.27,133.05,53.05,31.39,84.46,49.9,1.04,16.18,33.48,0.59,,,220.0,Poor,29.0,48,0.0,1012.0,12.4,260,0,59.92,64.42,79.23
MH007,2020-02-02 14:00:00,59.92,138.98,47.2,61.45,108.65,52.31,1.08,15.18,41.38,0.58,,,216.0,Poor,28.4,50,0.0,1011.3,14.5,263,0,68.31,56.18,77.16
MH007,2020-02-02 15:00:00,68.31,181.76,33.52,65.98,99.5,51.7,1.02,13.31,49.22,0.56,,,215.0,Poor,27.8,51,0.0,1010.8,15.2,266,19,64.42,64.92,74.27
MH007,2020-02-02 16:00:00,64.42,154.08,25.89,65.78,91.67,40.23,0.93,8.64,45.91,0.52,,,213.0,Poor,27.0,56,0.0,1011.2,14.4,273,56,56.18,79.23,73.27
MH007,2020-02-02 17:00:00,56.18,143.06,19.04,67.33,86.37,48.13,0.91,11.04,48.47,0.49,,,213.0,Poor,25.2,63,0.0,1012.1,12.9,297,81,64.92,77.16,79.58
MH007,2020-02-02 18:00:00,64.92,151.97,17.13,78.39,95.52,47.63,0.94,9.31,50.96,0.49,,,213.0,Poor,23.6,75,0.0,1012.7,7.9,309,75,79.23,74.27,71.04
MH007,2020-02-02 19:00:00,79.23,171.89,18.34,74.7,93.04,44.97,0.96,6.73,36.04,0.53,,,214.0,Poor,22.4,83,0.0,1013.8,5.7,325,1,77.16,73.27,125.22
MH007,2020-02-02 20:00:00,77.16,202.83,31.13,89.33,120.48,43.31,1.13,6.16,12.57,0.57,,,215.0,Poor,21.1,91,0.0,1014.7,5.4,352,0,74.27,79.58,138.97
MH007,2020-02-02 21:00:00,74.27,205.99,43.98,76.59,120.58,44.28,1.19,7.17,7.82,0.62,,,215.0,Poor,20.2,93,0.0,1015.4,7.5,17,53,73.27,71.04,136.0
MH007,2020-02-02 22:00:00,73.27,179.15,79.34,64.78,144.11,44.73,1.37,8.79,5.73,0.66,,,212.0,Poor,20.6,89,0.0,1015.5,6.3,24,17,79.58,125.22,138.19
MH007,2020-02-02 23:00:00,79.58,195.95,85.38,59.53,144.91,44.92,1.35,7.86,5.84,0.77,,,208.0,Poor,21.5,85,0.0,1015.5,2.9,30,86,71.04,138.97,129.54
MH007,2020-02-03 00:00:00,71.04,181.04,110.73,33.59,144.32,43.24,1.96,8.92,6.33,0.77,,,201.0,Poor,21.2,87,0.0,1014.9,1.5,14,76,125.22,136.0,128.19
MH007,2020-02-03 01:00:00,125.22,321.22,111.2,32.81,144.01,42.12,1.99,8.82,6.08,0.79,,,198.0,Moderate,21.1,87,0.0,1014.3,3.0,104,80,138.97,138.19,123.18
MH007,2020-02-03 02:00:00,138.97,295.07,112.63,27.23,139.85,41.08,2.0,8.61,6.12,0.81,,,195.0,Moderate,21.0,89,0.0,1013.8,4.0,117,57,136.0,129.54,147.3
MH007,2020-02-03 03:00:00,136.0,294.0,134.9,18.57,153.58,40.6,2.16,9.38,6.51,0.81,,,189.0,Moderate,20.7,92,0.0,1013.6,3.6,96,21,138.19,128.19,162.84
MH007,2020-02-03 04:00:00,138.19,316.87,120.73,15.82,136.48,40.59,1.96,8.37,6.3,0.83,,,190.0,Moderate,19.3,97,0.0,1013.4,4.1,75,16,129.54,123.18,179.61
MH007,2020-02-03 05:00:00,129.54,308.02,124.45,11.69,136.12,40.91,1.88,8.92,6.31,0.8,,,193.0,Moderate,19.1,99,0.0,1013.4,4.7,86,5,128.19,147.3,125.83
MH007,2020-02-03 06:00:00,128.19,293.04,114.39,7.51,121.9,40.49,1.79,8.22,6.06,0.78,,,196.0,Moderate,17.9,100,0.0,1013.7,6.1,93,100,123.18,162.84,93.77
MH007,2020-02-03 07:00:00,123.18,255.21,112.62,10.38,123.0,40.91,1.87,9.2,5.82,0.76,,,197.0,Moderate,18.8,99,0.0,1014.3,4.3,90,100,147.3,179.61,81.2
MH007,2020-02-03 08:00:00,147.3,268.96,125.84,8.38,134.23,41.41,2.05,9.05,6.4,0.77,,,203.0,Poor,20.3,94,0.0,1015.0,5.1,82,47,162.84,125.83,70.72
MH007,2020-02-03 09:00:00,162.84,298.83,122.06,13.59,135.67,40.82,2.12,9.02,6.09,0.79,,,214.0,Poor,22.9,81,0.0,1015.7,3.0,104,33,179.61,93.77,60.72
MH007,2020-02-03 10:00:00,179.61,364.0,112.1,22.76,134.84,40.01,1.9,8.46,9.67,0.81,,,228.0,Poor,25.2,67,0.0,1015.6,2.6,214,31,125.83,81.2,69.69
MH007,2020-02-03 11:00:00,125.83,290.2,77.94,28.92,106.86,45.12,1.54,8.93,21.06,0.81,,,236.0,Poor,26.7,59,0.0,1015.1,5.9,259,44,93.77,70.72,61.5
MH007,2020-02-03 12:00:00,93.77,205.24,71.68,43.04,114.72,40.75,1.46,8.62,20.19,0.77,,,241.0,Poor,27.0,62,0.0,1014.3,10.9,276,12,81.2,60.72,50.46
MH007,2020-02-03 13:00:00,81.2,192.03,61.76,47.88,109.63,39.81,1.25,9.71,21.96,0.71,,,244.0,Poor,26.8,63,0.0,1013.1,13.4,276,18,70.72,69.69,51.0
MH007,2020-02-03 14:00:00,70.72,153.22,49.16,43.8,92.97,41.58,1.15,8.72,30.3,0.69,,,246.0,Poor,26.7,60,0.0,1012.2,14.1,283,39,60.72,61.5,53.92
MH007,2020-02-03 15:00:00,60.72,130.06,40.16,45.07,85.23,44.56,1.09,8.12,40.25,0.66,,,245.0,Poor,26.5,59,0.0,1011.5,13.9,287,21,69.69,50.46,58.64
MH007,2020-02-03 16:00:00,69.69,149.94,33.33,50.88,84.2,45.49,1.01,7.22,36.98,0.65,,,245.0,Poor,25.8,64,0.0,1011.4,12.8,286,56,61.5,51.0,64.37
MH007,2020-02-03 17:00:00,61.5,141.03,28.83,52.44,81.25,45.41,0.91,7.38,29.23,0.56,,,246.0,Poor,24.6,70,0.0,1011.8,11.4,283,52,50.46,53.92,78.42
MH007,2020-02-03 18:00:00,50.46,129.03,28.62,51.06,79.69,37.47,0.88,4.25,21.23,0.52,,,244.0,Poor,23.4,78,0.0,1012.3,9.1,288,81,51.0,58.64,92.5
MH007,2020-02-03 19:00:00,51.0,132.99,30.38,51.87,82.25,40.41,0.93,6.87,14.33,0.48,,,240.0,Poor,22.8,83,0.0,1013.0,7.1,294,87,53.92,64.37,106.19
MH007,2020-02-03 20:00:00,53.92,135.98,38.73,61.41,100.14,41.15,1.05,6.48,10.4,0.46,,,237.0,Poor,22.1,89,0.0,1013.7,5.0,291,84,58.64,78.42,116.58
MH007,2020-02-03 21:00:00,58.64,169.91,48.96,66.02,114.98,46.94,1.17,8.19,8.35,0.47,,,235.0,Poor,21.4,93,0.0,1013.9,5.6,285,89,64.37,92.5,108.77
MH007,2020-02-03 22:00:00,64.37,172.98,63.17,66.34,129.53,44.94,1.31,7.02,6.63,0.48,,,234.0,Poor,21.6,91,0.0,1013.8,5.4,290,90,78.42,106.19,98.43
MH007,2020-02-03 23:00:00,78.42,191.95,86.43,65.04,151.48,49.62,1.44,7.82,5.64,0.5,,,233.0,Poor,21.4,93,0.0,1013.5,5.1,321,97,92.5,116.58,103.31
MH007,2020-02-04 00:00:00,92.5,221.92,76.79,57.43,134.21,52.51,1.54,7.87,6.93,0.53,,,236.0,Poor,20.1,97,0.0,1013.0,6.6,338,87,106.19,108.77,99.45
MH007,2020-02-04 01:00:00,106.19,238.91,83.79,45.91,129.67,50.68,1.61,8.35,6.62,0.56,,,234.0,Poor,19.9,98,0.0,1012.6,6.5,3,63,116.58,98.43,102.11
MH007,2020-02-04 02:00:00,116.58,266.85,68.69,35.74,104.42,52.46,1.5,7.43,8.45,0.56,,,231.0,Poor,19.6,99,0.0,1012.3,6.0,25,17,108.77,103.31,110.57
MH007,2020-02-04 03:00:00,108.77,232.1,58.01,20.91,78.92,49.7,1.23,6.55,14.25,0.55,,,227.0,Poor,19.7,99,0.0,1011.9,4.3,42,100,98.43,99.45,105.69
MH007,2020-02-04 04:00:00,98.43,170.34,63.38,22.61,86.0,48.25,1.34,7.01,7.76,0.53,,,221.0,Poor,19.7,99,0.0,1011.9,4.5,29,100,103.31,102.11,107.5
MH007,2020-02-04 05:00:00,103.31,189.94,67.66,23.62,91.29,48.26,1.28,6.93,7.53,0.52,,,218.0,Poor,20.8,98,0.0,1011.9,8.4,7,100,99.45,110.57,109.81
MH007,2020-02-04 06:00:00,99.45,198.97,57.27,31.51,88.79,48.18,1.21,6.43,10.27,0.49,,,214.0,Poor,20.2,99,0.0,1012.6,8.3,18,100,102.11,105.69,92.2
MH007,2020-02-04 07:00:00,102.11,198.0,60.77,40.71,101.48,47.81,1.28,6.35,8.89,0.48,,,211.0,Poor,20.1,98,0.0,1013.4,7.4,29,54,110.57,107.5,86.73
MH007,2020-02-04 08:00:00,110.57,220.87,65.64,43.61,109.25,48.18,1.37,7.19,8.18,0.47,,,206.0,Poor,20.7,90,0.0,1014.2,7.9,43,31,105.69,109.81,90.65
MH007,2020-02-04 09:00:00,105.69,244.93,78.62,36.36,114.99,45.92,1.43,7.04,6.99,0.46,,,198.0,Moderate,22.7,75,0.0,1014.7,7.7,37,1,107.5,92.2,97.84
MH007,2020-02-04 10:00:00,107.5,277.82,67.93,43.4,111.34,48.33,1.39,7.85,12.79,0.48,,,188.0,Moderate,25.1,59,0.0,1014.8,7.0,21,0,109.81,86.73,92.72
MH007,2020-02-04 11:00:00,109.81,236.12,57.19,40.33,97.52,50.4,1.24,9.3,22.05,0.48,,,185.0,Moderate,26.9,50,0.0,1014.1,5.9,349,0,92.2,90.65,79.04
MH007,2020-02-04 12:00:00,92.2,206.08,48.35,37.5,85.84,51.02,1.14,11.53,34.52,0.48,,,185.0,Moderate,28.0,48,0.0,1012.8,9.2,315,0,86.73,97.84,56.73
MH007,2020-02-04 13:00:00,86.73,192.04,38.65,39.68,78.34,50.46,1.08,11.89,44.02,0.48,,,186.0,Moderate,27.9,53,0.0,1011.6,15.7,307,0,90.65,92.72,47.82
MH007,2020-02-04 14:00:00,90.65,193.99,37.84,55.68,93.52,50.38,1.13,12.9,35.55,0.5,,,189.0,Moderate,27.5,56,0.0,1010.8,18.6,313,13,97.84,79.04,49.19
MH007,2020-02-04 15:00:00,97.84,240.87,24.18,80.07,104.26,49.56,1.06,13.09,40.89,0.5,,,194.0,Moderate,27.4,50,0.0,1010.1,19.1,317,37,92.72,56.73,59.46
MH007,2020-02-04 16:00:00,92.72,236.03,10.05,82.75,92.8,41.58,0.9,11.78,44.21,0.39,,,197.0,Moderate,27.2,45,0.0,1010.0,18.4,321,0,79.04,47.82,69.73
MH007,2020-02-04 17:00:00,79.04,216.06,14.42,67.39,81.81,54.69,0.8,15.21,36.07,0.36,,,200.0,Moderate,25.6,50,0.0,1010.7,18.4,325,0,56.73,49.19,84.61
MH007,2020-02-04 18:00:00,56.73,193.06,18.91,65.97,84.88,50.2,0.8,8.56,22.16,0.33,,,200.0,Moderate,24.2,56,0.0,1011.3,17.9,330,0,47.82,59.46,90.0
MH007,2020-02-04 19:00:00,47.82,172.06,30.72,70.54,101.25,56.01,0.92,9.04,13.94,0.32,,,200.0,Moderate,23.7,56,0.0,1012.2,17.6,337,0,49.19,69.73,95.82
MH007,2020-02-04 20:00:00,49.19,194.94,46.59,72.49,119.08,55.43,1.13,8.52,10.49,0.35,,,199.0,Moderate,23.4,54,0.0,1013.0,16.7,341,0,59.46,84.61,100.92
MH007,2020-02-04 21:00:00,59.46,225.91,41.27,68.48,109.77,60.72,1.1,9.03,16.16,0.37,,,199.0,Moderate,23.0,50,0.0,1013.3,14.8,346,0,69.73,90.0,96.18
MH007,2020-02-04 22:00:00,69.73,177.27,50.77,67.29,118.07,55.34,1.33,7.29,8.5,0.35,,,200.0,Moderate,22.3,50,0.0,1013.6,12.0,353,91,84.61,95.82,94.0
MH007,2020-02-04 23:00:00,84.61,220.75,58.8,61.25,120.03,60.24,1.39,8.7,7.89,0.39,,,201.0,Poor,21.1,52,0.0,1013.7,7.9,360,77,90.0,100.92,90.35
MH007,2020-02-05 00:00:00,90.0,226.98,60.71,56.88,117.59,56.19,1.32,8.49,7.75,0.4,,,201.0,Poor,19.3,60,0.0,1013.1,7.6,355,81,95.82,96.18,93.4
MH007,2020-02-05 01:00:00,95.82,230.98,94.3,33.41,127.69,54.81,1.43,8.91,6.38,0.42,,,199.0,Moderate,18.8,64,0.0,1012.6,7.3,349,45,100.92,94.0,87.69
MH007,2020-02-05 02:00:00,100.92,253.94,98.5,41.52,140.01,53.83,1.39,9.07,5.95,0.45,,,197.0,Moderate,18.9,62,0.0,1012.0,7.0,348,0,96.18,90.35,103.27
MH007,2020-02-05 03:00:00,96.18,251.02,93.08,41.72,134.78,51.2,1.35,8.2,6.22,0.47,,,195.0,Moderate,19.8,55,0.0,1011.4,10.9,343,12,94.0,93.4,104.16
MH007,2020-02-05 04:00:00,94.0,,113.71,36.54,150.26,50.33,1.42,9.26,6.0,0.47,,,195.0,Moderate,19.9,52,0.0,1011.0,12.6,347,62,90.35,87.69,105.65
MH007,2020-02-05 05:00:00,90.35,,162.46,25.66,188.05,48.96,1.4,10.92,5.93,0.47,,,193.0,Moderate,20.2,52,0.0,1011.3,10.5,4,0,93.4,103.27,112.84
MH007,2020-02-05 06:00:00,93.4,,173.79,21.87,193.61,47.8,1.44,11.08,6.14,0.48,,,192.0,Moderate,18.6,58,0.0,1011.8,7.2,18,55,87.69,104.16,88.8
MH007,2020-02-05 07:00:00,87.69,,213.07,19.78,232.58,47.46,1.59,12.89,6.04,0.48,,,190.0,Moderate,18.4,60,0.0,1012.8,6.7,16,14,103.27,105.65,65.9
